id,organization,account,service_key,short_description,long_description,service_display_name,service_url,language,agencies,tags,created_at,updated_at
20882,"National Heart, Lung, and Blood Institute (NHLBI)",nhlbi,youtube,"","",YouTube,http://youtube.com/nhlbi,English,"[{""id""=>361, ""name""=>""Department of Health and Human Services (HHS)"", ""info_url""=>""http://www.hhs.gov""}]","[{""id""=>721, ""tag_text""=>""health""}, {""id""=>1281, ""tag_text""=>""research""}, {""id""=>1021, ""tag_text""=>""medical""}, {""id""=>1715, ""tag_text""=>""nih""}, {""id""=>1716, ""tag_text""=>""national institutes of health""}, {""id""=>1737, ""tag_text""=>""heart""}, {""id""=>1738, ""tag_text""=>""lung""}, {""id""=>1739, ""tag_text""=>""blood""}, {""id""=>1740, ""tag_text""=>""sleep""}, {""id""=>1741, ""tag_text""=>""disorders""}, {""id""=>1742, ""tag_text""=>""nhlbi""}, {""id""=>1743, ""tag_text""=>""national heart lung and blood institute""}, {""id""=>1744, ""tag_text""=>""chronic""}, {""id""=>1745, ""tag_text""=>""disease""}]",2012-08-25T15:09:48.000Z,2020-10-09T20:05:59.000Z
212236,IRSvideosASL,irsvideosasl,youtube,"","",YouTube,http://www.youtube.com/IRSvideosASL,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]",[],2018-04-19T16:37:12.000Z,2020-10-07T16:10:39.000Z
212230,IRS en Espanol,irsenespanol,facebook,"","",Facebook,https://www.facebook.com/IRSenEspanol,Spanish,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]",[],2018-04-19T16:35:14.000Z,2020-10-07T16:10:31.000Z
212226,IRS en Espanol,irsenespanol,twitter,"","",Twitter,http://twitter.com/IRSenespanol,Spanish,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]",[],2018-04-19T16:32:54.000Z,2020-10-07T16:10:25.000Z
212219,IRS,irsnews,twitter,"","",Twitter,http://twitter.com/IRSnews,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]",[],2018-04-19T16:30:47.000Z,2020-10-07T16:10:18.000Z
209917,IRSgov,irsgov,github,"","",GitHub,https://github.com/IRSgov,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]",[],2017-08-07T12:48:17.000Z,2020-10-07T16:10:00.000Z
16622,IRS Return Preparer Office,IRStaxpros,facebook,"","",Facebook,http://facebook.com/IRStaxpros,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]","[{""id""=>2390, ""tag_text""=>""irs""}, {""id""=>2391, ""tag_text""=>""tax""}, {""id""=>2395, ""tag_text""=>""internal revenue service""}, {""id""=>2445, ""tag_text""=>""rpo""}, {""id""=>2446, ""tag_text""=>""return preparer office""}, {""id""=>2447, ""tag_text""=>""enrolled agent""}, {""id""=>2448, ""tag_text""=>""enrolled actuary""}, {""id""=>2449, ""tag_text""=>""e-file""}]",2012-07-03T18:54:09.000Z,2020-10-07T16:08:48.000Z
209913,IRSvideosMultilingua,irsvideosmultilingua,youtube,"","",YouTube,https://www.youtube.com/user/IRSvideosmultilingua,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]",[],2017-08-04T17:50:50.000Z,2020-10-07T16:07:19.000Z
217440,IRStaxsecurity,irstaxsecurity,twitter,"","",Twitter,https://twitter.com/irstaxsecurity,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]","[{""id""=>27818, ""tag_text""=>""tax security""}]",2019-02-05T21:18:28.000Z,2020-10-07T16:07:13.000Z
210409,IRSNews,irsnews,instagram,"","",Instagram,http://instagram.com/IRSNews,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]",[],2017-10-25T14:18:48.000Z,2020-10-07T16:07:07.000Z
16141,IRS Recruitment,RecruitmentIRS,twitter,"","",Twitter,http://twitter.com/RecruitmentIRS,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]","[{""id""=>911, ""tag_text""=>""jobs""}, {""id""=>1431, ""tag_text""=>""taxes""}, {""id""=>2390, ""tag_text""=>""irs""}, {""id""=>2391, ""tag_text""=>""tax""}, {""id""=>2392, ""tag_text""=>""recruitment""}, {""id""=>2393, ""tag_text""=>""careers""}, {""id""=>2394, ""tag_text""=>""job search""}, {""id""=>2395, ""tag_text""=>""internal revenue service""}]",2012-06-05T13:27:57.000Z,2020-10-07T16:07:01.000Z
210424,internal-revenue-service,internal-revenue-service,linkedin,"","",LinkedIn,https://www.linkedin.com/company/internal-revenue-service,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]",[],2017-10-26T11:59:36.000Z,2020-10-07T16:03:36.000Z
210411,IRStaxpros,"",twitter,"","",Twitter,http://twitter.com/IRStaxpros,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]",[],2017-10-25T15:51:18.000Z,2020-10-07T16:03:02.000Z
9111,IRSvideos,IRSVideos,youtube,"","",YouTube,http://youtube.com/IRSVideos,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]",[],2012-04-11T23:48:06.000Z,2020-10-07T16:02:57.000Z
1801,IRS,IRS,facebook,"","",Facebook,http://facebook.com/IRS,English,"[{""id""=>801, ""name""=>""Department of the Treasury"", ""info_url""=>""http://www.treasury.gov""}, {""id""=>1061, ""name""=>""Internal Revenue Service (IRS)"", ""info_url""=>""http://www.irs.gov""}]",[],2012-04-11T23:47:46.000Z,2020-10-07T16:02:51.000Z
218760,Veterans Health,veteranshealth,flickr,"Veterans Health Administration provides a forum for Veterans, Servicemembers, their families and survivors to learn about and discuss VA programs and services.","",Flickr,https://www.flickr.com/people/veteranshealth/,English,"[{""id""=>2401, ""name""=>""Veterans Health Administration (VHA)"", ""info_url""=>""http://www.va.gov/health""}, {""id""=>811, ""name""=>""Department of Veterans Affairs (VA)"", ""info_url""=>""http://www.va.gov""}]",[],2020-09-29T18:25:18.000Z,2020-10-07T14:30:44.000Z
218759,Veterans Health,veteranshealth,twitter,"Veterans Health Administration provides a forum for Veterans, Servicemembers, their families and survivors to learn about and discuss VA programs and services.","",Twitter,https://twitter.com/VeteransHealth,English,"[{""id""=>2401, ""name""=>""Veterans Health Administration (VHA)"", ""info_url""=>""http://www.va.gov/health""}, {""id""=>811, ""name""=>""Department of Veterans Affairs (VA)"", ""info_url""=>""http://www.va.gov""}]",[],2020-09-29T18:21:31.000Z,2020-10-07T14:30:10.000Z
218758,Veterans Health Administration (VHA) - U.S. Department of Veterans Affairs,veteranshealth,facebook,"Veterans Health Administration provides a forum for Veterans, Servicemembers, their families and survivors to learn about and discuss VA programs and services.","",Facebook,https://www.facebook.com/VeteransHealth,English,"[{""id""=>2401, ""name""=>""Veterans Health Administration (VHA)"", ""info_url""=>""http://www.va.gov/health""}, {""id""=>811, ""name""=>""Department of Veterans Affairs (VA)"", ""info_url""=>""http://www.va.gov""}]",[],2020-09-29T18:19:31.000Z,2020-10-07T14:29:47.000Z
218769,"The Post-9/11 GI Bill, U.S. Department of Veterans Affairs",gibilleducation,facebook,Brought to you by the GI Bill Public Relations Team. Please visit the official source of information about the GI Bill at benefits.va.gov/gibill.,"",Facebook,https://www.facebook.com/gibillEducation,English,"[{""id""=>2391, ""name""=>""Veterans Benefits Administration (VBA)"", ""info_url""=>""http://www.vba.va.gov/""}]",[],2020-09-29T21:40:07.000Z,2020-10-06T16:50:01.000Z
218380,Veterans Benefits Administration,vavetbenefits,youtube,Official account of the Veterans Benefits Administration,"As one of three administrations within VA, the Veterans Benefits Administration (VBA), in partnership with the Veterans Health Administration and the National Cemetery Administration, provides benefits and services to Servicemembers, Veterans, and their families in recognition of their service to the Nation.

VBA has been undergoing a major transformation that is people-centric, results-oriented, and a forward-looking integration of solutions that will ensure total lifelong engagement with Servicemembers, Veterans, their families and survivors.

Within VBA, there are three Deputy Under Secretaries led by the Under Secretary for Benefits. Their organizations provide oversight for Disability Assistance, Economic Opportunity, and Field Operations. Additionally, there are four program offices including Strategic Planning, Management, Resource Management and Performance Analysis and Integrity.

To help you better understand the services VBA offers, a brief summary of some the offices that directly support benefit delivery is as follows:

There are four business lines under the Office of Disability Assistance:
Compensation Service: Oversees the delivery of disability compensation to Veterans disabled by an injury or disease incurred or aggravated during active military service.
Pension and Fiduciary Service: Provides program oversight that helps wartime Veterans, their families, and survivors with financial challenges by providing supplemental income through Veterans Pension, Death Pension, and Dependency and Indemnity Compensation.
Insurance Service: Maintains life insurance programs that give financial security and peace of mind for Servicemembers, Veterans, and their families.
Benefits Assistance Service: Facilitates Client Services and Outreach, Web Communications, and ensures Quality and Training for VBA employees who engage Servicemembers, Veterans, and their families through services such as the National Call Center.

Under the Office of Economic Opportunity, there are three business lines:
Education Service: Administers VA's education programs that provide education and training benefits to eligible Servicemembers, Veterans, and dependents.
Loan Guaranty Service: Provides oversight of the VA Guaranteed Home Loan Program that guarantees home loans in varying amounts. Ensures Veteran's rights are protected when purchasing a home under this program.
Vocational Rehabilitation & Employment (VR&E) Service: Oversees programs that provide employment and independent living services including vocational counseling, job search assistance, and post-secondary training.

The Office of Field Operations is organized as follows:
Four area offices: Eastern Area, Detroit, MI; Southern Area, Nashville, TN; Central Area, Muskogee, OK; Western Area, Phoenix, AZ
Regional Offices: Under the Area Offices, there are 56 regional offices (ROs) within the United States. There is also an RO in Puerto Rico and the Philippines.
Records Management Center: Houses most service treatment records forwarded by the Department of Defense to VA.
Appeals Management Center: Processes most appeals that have been returned to VBA by the Board of Veterans Appeals.

The Office of Strategic Planning, provides oversight of VBA's Transformation through the following offices:
Office of Business Process Integration: Is responsible for ensuring VBA's strategic business needs and requirements are properly documented, integrated, and communicated.
Veterans Benefits Management System: Standardizes disability compensation claims processing through a web-based paperless system.
Veterans Relationship Management: Shapes the way Veterans, their families and survivors receive customer service such as improving telephone service and online web access, including electronic claims submission.",YouTube,https://www.youtube.com/vavetbenefits,English,"[{""id""=>811, ""name""=>""Department of Veterans Affairs (VA)"", ""info_url""=>""http://www.va.gov""}, {""id""=>2391, ""name""=>""Veterans Benefits Administration (VBA)"", ""info_url""=>""http://www.vba.va.gov/""}]","[{""id""=>27946, ""tag_text""=>""vba""}, {""id""=>27947, ""tag_text""=>""vbajobs""}, {""id""=>1551, ""tag_text""=>""veterans""}, {""id""=>2271, ""tag_text""=>""disabled veterans""}, {""id""=>3723, ""tag_text""=>""veterans affairs""}]",2019-10-02T13:50:29.000Z,2020-10-06T16:46:47.000Z
218379,Veterans Benefits,vabenefits,instagram,Official Account of the Veterans Benefits Administration,"As one of three administrations within VA, the Veterans Benefits Administration (VBA), in partnership with the Veterans Health Administration and the National Cemetery Administration, provides benefits and services to Servicemembers, Veterans, and their families in recognition of their service to the Nation.

VBA has been undergoing a major transformation that is people-centric, results-oriented, and a forward-looking integration of solutions that will ensure total lifelong engagement with Servicemembers, Veterans, their families and survivors.

Within VBA, there are three Deputy Under Secretaries led by the Under Secretary for Benefits. Their organizations provide oversight for Disability Assistance, Economic Opportunity, and Field Operations. Additionally, there are four program offices including Strategic Planning, Management, Resource Management and Performance Analysis and Integrity.

To help you better understand the services VBA offers, a brief summary of some the offices that directly support benefit delivery is as follows:

There are four business lines under the Office of Disability Assistance:
Compensation Service: Oversees the delivery of disability compensation to Veterans disabled by an injury or disease incurred or aggravated during active military service.
Pension and Fiduciary Service: Provides program oversight that helps wartime Veterans, their families, and survivors with financial challenges by providing supplemental income through Veterans Pension, Death Pension, and Dependency and Indemnity Compensation.
Insurance Service: Maintains life insurance programs that give financial security and peace of mind for Servicemembers, Veterans, and their families.
Benefits Assistance Service: Facilitates Client Services and Outreach, Web Communications, and ensures Quality and Training for VBA employees who engage Servicemembers, Veterans, and their families through services such as the National Call Center.

Under the Office of Economic Opportunity, there are three business lines:
Education Service: Administers VA's education programs that provide education and training benefits to eligible Servicemembers, Veterans, and dependents.
Loan Guaranty Service: Provides oversight of the VA Guaranteed Home Loan Program that guarantees home loans in varying amounts. Ensures Veteran's rights are protected when purchasing a home under this program.
Vocational Rehabilitation & Employment (VR&E) Service: Oversees programs that provide employment and independent living services including vocational counseling, job search assistance, and post-secondary training.

The Office of Field Operations is organized as follows:
Four area offices: Eastern Area, Detroit, MI; Southern Area, Nashville, TN; Central Area, Muskogee, OK; Western Area, Phoenix, AZ
Regional Offices: Under the Area Offices, there are 56 regional offices (ROs) within the United States. There is also an RO in Puerto Rico and the Philippines.
Records Management Center: Houses most service treatment records forwarded by the Department of Defense to VA.
Appeals Management Center: Processes most appeals that have been returned to VBA by the Board of Veterans Appeals.

The Office of Strategic Planning, provides oversight of VBA's Transformation through the following offices:
Office of Business Process Integration: Is responsible for ensuring VBA's strategic business needs and requirements are properly documented, integrated, and communicated.
Veterans Benefits Management System: Standardizes disability compensation claims processing through a web-based paperless system.
Veterans Relationship Management: Shapes the way Veterans, their families and survivors receive customer service such as improving telephone service and online web access, including electronic claims submission.",Instagram,https://www.instagram.com/vabenefits/,English,"[{""id""=>811, ""name""=>""Department of Veterans Affairs (VA)"", ""info_url""=>""http://www.va.gov""}, {""id""=>2391, ""name""=>""Veterans Benefits Administration (VBA)"", ""info_url""=>""http://www.vba.va.gov/""}]","[{""id""=>1551, ""tag_text""=>""veterans""}, {""id""=>2271, ""tag_text""=>""disabled veterans""}, {""id""=>3723, ""tag_text""=>""veterans affairs""}, {""id""=>27946, ""tag_text""=>""vba""}, {""id""=>27947, ""tag_text""=>""vbajobs""}]",2019-10-02T13:48:30.000Z,2020-10-06T16:45:22.000Z
