target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
join.18f.gov,18f.gov,.gov,true,https://18f.gsa.gov/join/,gsa.gov,gov,18f.gsa.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""pulse""]",,2024-07-27T01:57:19.668Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,cloud.gov Pages,,,false,,true,"{""agency"":""GSA"",""subagency"":""TTS,18F""}","[""dap.digitalgov.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",4,"["".gsa.gov""]",true,0,226,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",true,true,18F: Digital service delivery | Join 18F,"<p>We’re looking for candidates passionate about our mission, with top-notch software development, design, content, and operations skills to match.</p>","",18F: Digital service delivery | Join 18F,"<p>We’re looking for candidates passionate about our mission, with top-notch software development, design, content, and operations skills to match.</p>",,,https://18f.gsa.gov/assets/img/logos/18F-Logo-M.png,,,https://18f.gsa.gov/join/,en-US,"",true,false,true,https://18f.gsa.gov/join/robots.txt,false,404,text/html,,,,false,true,https://18f.gsa.gov/join/sitemap.xml,false,404,text/html,,,,20,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-header"",""usa-identifier"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-img"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-navbar"",""usa-overlay"",""usa-section"",""usa-sidenav"",""usa-skipnav""]",true,45,7,20,v3.8.0,100,192
businessusa.gov,businessusa.gov,.gov,true,https://www.usa.gov/small-business?source=busa,usa.gov,gov,www.usa.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""gov"",""pulse""]",,2024-07-27T04:11:28.379Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,,,,true,true,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""51567.global.siteimproveanalytics.io"",""dap.digitalgov.gov"",""gov1.siteintercept.qualtrics.com"",""search.usa.gov"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""znbabnroqffo1d7xq-cemgsa.gov1.siteintercept.qualtrics.com""]",8,"["".usa.gov"",""www.usa.gov""]",true,0.0019091979980468748,374.3,"[""about"",""foia"",""privacy"",""usa.gov"",""/es""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""español""]",true,true,Small business | USAGov,"Learn how to start your own business, including imports and exports. Find out how to research the market and fund your business.",,Small business | USAGov,"Learn how to start your own business, including imports and exports. Find out how to research the market and fund your business.",,,https://www.usa.gov/themes/custom/usagov/images/Logo_USAGov.png,website,https://www.usa.gov/small-business,https://www.usa.gov/small-business,en,"es,en",true,false,true,https://www.usa.gov/small-business?source=busa,true,200,text/html,,,,false,true,https://www.usa.gov/small-business?source=busa,true,200,text/html,,,,20,0,0,2,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-form"",""usa-header"",""usa-hero"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-intro"",""usa-label"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-sign-up"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",true,60,4,20,v3.0.1,100,206
www.info.gov,info.gov,.gov,true,https://www.usa.gov/contact-us,usa.gov,gov,www.usa.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""gov""]",,2024-07-27T02:40:32.675Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,cloud.gov,,,,true,true,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""51567.global.siteimproveanalytics.io"",""dap.digitalgov.gov"",""gov1.siteintercept.qualtrics.com"",""search.usa.gov"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""znbabnroqffo1d7xq-cemgsa.gov1.siteintercept.qualtrics.com""]",8,"["".usa.gov"",""www.usa.gov""]",true,0.0007418511555989583,304.599,"[""about"",""foia"",""privacy"",""usa.gov"",""/es""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""usa.gov"",""español""]",,,Contact us | USAGov,"Call or chat with USAGov about your questions about federal benefits, programs, services, agencies, and more. Report a problem with the USA.gov website.",,Contact us | USAGov,"Call or chat with USAGov about your questions about federal benefits, programs, services, agencies, and more. Report a problem with the USA.gov website.",,,https://www.usa.gov/themes/custom/usagov/images/Logo_USAGov.png,website,https://www.usa.gov/contact-us,https://www.usa.gov/contact-us,en,"es,en",true,false,true,https://www.usa.gov/contact-us,true,200,text/html,,,,false,true,https://www.usa.gov/contact-us,true,200,text/html,,,,20,0,0,2,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-current"",""usa-footer"",""usa-form"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-intro"",""usa-label"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-sidenav"",""usa-sign-up"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",true,60,4,20,v3.0.1,100,206
vpntest.gsa.gov,gsa.gov,.gov,true,https://vpntest.gsa.gov/+CSCOE+/logon.html#form_title_text,gsa.gov,gov,vpntest.gsa.gov,true,200,text/html,true,true,General Services Administration,"GSA, IDI, ECAS II",Executive,false,"[""pulse""]",,2024-07-27T02:40:45.394Z,completed,completed,completed,completed,completed,completed,completed,completed,false,,,,,false,,false,,,0,"["".gsa.gov"",""vpntest.gsa.gov""]",true,0,812.7,,,true,true,SSL VPN Service,,,,,,,,,,,,"",false,true,false,https://vpntest.gsa.gov/robots.txt,true,200,text/plain,26,,,false,true,https://vpntest.gsa.gov/+CSCOE+/message.html?mc=2,true,200,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
www.buyamerican.gov,buyamerican.gov,.gov,true,https://www.madeinamerica.gov/,madeinamerica.gov,gov,www.madeinamerica.gov,true,200,text/html,false,false,General Services Administration,"GSA, FAS, Acquisition",Executive,true,"[""gov""]",,2024-07-27T04:12:51.862Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,,WordPress,,,false,,true,"{""agency"":""GSA"",""subagency"":""MIA""}","[""dap.digitalgov.gov"",""gov-bam.nr-data.net"",""js-agent.newrelic.com"",""touchpoints.app.cloud.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",6,"["".madeinamerica.gov""]",true,0.00007474414062500001,587.299,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Made in America,"Made in America homepage. Information about Made in America policies, the Made in America executive order, doing business with the U.S. Government, and nonavailability waivers.",,Made in America,"Made in America homepage. Information about Made in America policies, the Made in America executive order, doing business with the U.S. Government, and nonavailability waivers.",,,/static/assets/mia_og_card.png,website,https://www.madeinamerica.gov/,https://www.madeinamerica.gov/,en,"",true,false,true,https://www.madeinamerica.gov/robots.txt,false,404,text/html,,,,false,true,https://www.madeinamerica.gov/sitemap.xml/,true,200,application/xml,,,,20,0,40,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-form"",""usa-header"",""usa-hero"",""usa-icon"",""usa-identifier"",""usa-label"",""usa-link"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-skipnav"",""usa-sr-only"",""usa-textarea""]",true,70,2,20,,0,152
gsablogs.gsa.gov,gsa.gov,.gov,true,https://www.gsa.gov/blog,gsa.gov,gov,www.gsa.gov,true,200,text/html,true,false,General Services Administration,"GSA, IDI, ECAS II",Executive,true,"[""pulse""]",,2024-07-27T06:28:26.790Z,completed,completed,completed,completed,completed,completed,completed,completed,true,amazonaws.com,Drupal,,,true,,true,"{""agency"":""GSA"",""sp"":""s"",""enhlink"":""true"",""yt"":""false""}","[""cdn.evgnet.com"",""dap.digitalgov.gov"",""gov1.siteintercept.qualtrics.com"",""gsablogs.gsa.gov"",""gsafederalacquisitionservice.us-6.evergage.com"",""gsasolutionssecure.gsa.gov"",""img.en25.com"",""maps.googleapis.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""zn0d171ynfuvpjle6-cemgsa.gov1.siteintercept.qualtrics.com""]",11,"["".gsa.gov"","".www.gsa.gov"",""www.gsa.gov""]",true,0.22861109419759112,489.9,"[""about"",""fear"",""foia"",""inspector"",""usa.gov""]","[""about us"",""accessibility"",""budget and performance"",""no fear act"",""foia"",""inspector general"",""usa.gov""]",true,true,Blog | GSA,"Meet the Newest Presidential Innovation Fellows The U.S. General Services Administration has announced the new class of Presidential Innovation Fellows for 2017. November 30, 2017 | The GSA Blog Team",,Blog,"Meet the Newest Presidential Innovation Fellows The U.S. General Services Administration has announced the new class of Presidential Innovation Fellows for 2017. November 30, 2017 | The GSA Blog Team",,,https://www.gsa.gov/sites/gsa.gov/themes/custom/gsa/custom_assets/images/open_graph_image.jpeg,website,https://www.gsa.gov/blog,https://www.gsa.gov/blog,en,"",true,true,false,https://gsablogs.gsa.gov/robots.txt,true,200,text/plain,117,,"[""https://gsablogs.gsa.gov/wp-sitemap.xml""]",false,true,https://gsablogs.gsa.gov/wp-sitemap.xml,true,200,application/xml,,,,20,0,0,0,"[""usa-accordion"",""usa-alert"",""usa-banner"",""usa-button"",""usa-current"",""usa-date-picker"",""usa-footer"",""usa-form"",""usa-form-group"",""usa-header"",""usa-hint"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-label"",""usa-list"",""usa-logo"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-pagination"",""usa-search"",""usa-select"",""usa-social-link"",""usa-sr-only"",""usa-tooltip""]",true,115,3,20,,0,158
usdigitalregistry.digitalgov.gov,digitalgov.gov,.gov,true,https://touchpoints.app.cloud.gov/registry/,cloud.gov,gov,touchpoints.app.cloud.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""pulse""]",,2024-07-27T06:04:28.242Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloud.gov,,,,true,,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""dap.digitalgov.gov"",""gov-bam.nr-data.net"",""js-agent.newrelic.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".cloud.gov"","".touchpoints.app.cloud.gov""]",true,0.004844041951497396,248.4,"[""about""]","[""vulnerability disclosure""]",true,true,Touchpoints,Making customer feedback easier for federal agencies,"customer experience, CX, feedback, government, technology, civic-tech",Touchpoints,Making customer feedback easier for federal agencies,,,,website,https://touchpoints.app.cloud.gov/,,en-US,"",true,false,true,https://touchpoints.app.cloud.gov/registry/,true,200,text/html,,,,false,true,https://touchpoints.app.cloud.gov/registry/,true,200,text/html,,,,20,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-header"",""usa-input"",""usa-label"",""usa-link"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-select"",""usa-skipnav"",""usa-summary-box""]",true,35,1,20,v3.8.0,100,176
analytics.app.cloud.gov,cloud.gov,.gov,false,https://analytics.app.cloud.gov/,cloud.gov,gov,analytics.app.cloud.gov,true,200,text/html,true,true,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""dap"",""pulse"",""omb_idea""]",false,2024-07-27T06:04:32.158Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,amazonaws.com,,,,false,,true,"{""agency"":""GSA""}","[""cg-1b082c1b-3db7-477f-9ca5-bd51a786b41e.s3-us-gov-west-1.amazonaws.com"",""dap.digitalgov.gov"",""touchpoints.app.cloud.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".cloud.gov""]",true,0.005326534667968751,204.8,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,analytics.usa.gov | The US government's web traffic.,Official data on web traffic to thousands of US federal government websites. Published by the Digital Analytics Program.,,analytics.usa.gov | The US government's web traffic.,Official data on web traffic to thousands of US federal government websites. Published by the Digital Analytics Program.,,,https://analytics.usa.gov/images/share-image.png,website,https://analytics.usa.gov,https://analytics.usa.gov,en,"",true,true,false,https://analytics.app.cloud.gov/robots.txt,true,200,text/plain,47,,"[""https://analytics.usa.gov/sitemap.xml""]",true,false,https://analytics.app.cloud.gov/sitemap.xml,true,200,text/xml,13060,158,0,20,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-button-group"",""usa-button-secondary-inverse"",""usa-form"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-label"",""usa-link"",""usa-select"",""usa-textarea""]",true,45,7,20,v3.8.0,100,192
api.sam.gov,sam.gov,.gov,false,https://api.sam.gov/,sam.gov,gov,api.sam.gov,true,200,text/html,true,true,General Services Administration,"GSA, FAS, System for Award Management",Executive,true,"[""pulse"",""omb_idea""]",false,2024-07-27T06:05:08.430Z,completed,completed,completed,completed,completed,completed,completed,completed,true,amazonaws.com,,,,false,,false,,,0,,true,0.15712507324218752,242.199,,,false,true,IAE API Management Gateway,,,,,,,,,,,en,"",false,false,false,https://api.sam.gov/robots.txt,false,404,text/html,,,,false,false,https://api.sam.gov/sitemap.xml,false,404,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
www.performance.gov,performance.gov,.gov,false,https://www.performance.gov/,performance.gov,gov,www.performance.gov,true,200,text/html,true,true,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""gov"",""dap"",""2020_eot""]",,2024-07-27T04:14:12.808Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,cloudfront.net,WordPress,,,false,,true,"{""agency"":""GSA"",""subagency"":""OGP""}","[""assets.performance.gov"",""cdn.jsdelivr.net"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""platform.twitter.com"",""px.ads.linkedin.com"",""s3-us-west-1.amazonaws.com"",""snap.licdn.com"",""syndication.twitter.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.linkedin.com""]",13,"["".performance.gov""]",true,0.00009205314127604167,559.599,"[""about"",""fear"",""foia"",""inspector"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Track the U.S. government's goals | Performance.gov,Data-driven progress updates from the teams responsible for U.S. strategy execution,,Track the U.S. government's goals,Data-driven progress updates from the teams responsible for U.S. strategy execution,,2024-07-23T12:36:42.000Z,https://assets.performance.gov/images/media/pgov-social-media-preview.png,article,https://www.performance.gov/,https://www.performance.gov/,en,"",true,true,false,https://www.performance.gov/robots.txt,true,200,text/plain,49,,"[""https://www.performance.gov/sitemap.xml""]",true,false,https://www.performance.gov/sitemap.xml,true,200,application/xml,102406,967,149,0,0,40,0,"[""usa-accordion"",""usa-button"",""usa-button-group"",""usa-footer"",""usa-header"",""usa-heading"",""usa-icon"",""usa-identifier"",""usa-layout-docs"",""usa-lead"",""usa-link"",""usa-list"",""usa-logo"",""usa-megamenu"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-section"",""usa-skipnav"",""usa-social-link"",""usa-tag-2"",""usa-tiny-text""]",false,80,2,20,2.12.1,100,242
prod-onrr-frontend.app.cloud.gov,cloud.gov,.gov,false,https://prod-onrr-frontend.app.cloud.gov/,cloud.gov,gov,prod-onrr-frontend.app.cloud.gov,true,200,text/html,true,true,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""omb_idea""]",false,2024-07-27T05:17:36.511Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,amazonaws.com,,,,false,,true,"{""agency"":""DOI"",""subagency"":""ONRR""}","[""cdn.jsdelivr.net"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",6,"["".cloud.gov""]",true,0.46875822916666665,1135.199,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""freedom of information act"",""inspector general"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",,,Home | Office of Natural Resources Revenue,,,,,,,,website,,,en,"",true,true,false,https://prod-onrr-frontend.app.cloud.gov/robots.txt,true,200,text/plain,141,,,true,false,https://prod-onrr-frontend.app.cloud.gov/sitemap.xml,true,200,text/xml,34564,245,46,0,0,0,0,,false,0,0,0,,0,0
www.businessusa.gov,businessusa.gov,.gov,true,https://www.usa.gov/small-business?source=busa,usa.gov,gov,www.usa.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""gov""]",,2024-07-27T04:14:14.952Z,completed,completed,completed,completed,completed,completed,unknown_error,timeout,true,cloud.gov,,,,true,true,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""51567.global.siteimproveanalytics.io"",""dap.digitalgov.gov"",""feedback.gsa.gov"",""gov1.qualtrics.com"",""gov1.siteintercept.qualtrics.com"",""search.usa.gov"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""znbabnroqffo1d7xq-cemgsa.gov1.siteintercept.qualtrics.com""]",10,"["".usa.gov"",""www.usa.gov""]",true,0.0004983868408203124,315,"[""about"",""foia"",""privacy"",""usa.gov"",""/es""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""español""]",,,Small business | USAGov,"Learn how to start your own business, including imports and exports. Find out how to research the market and fund your business.",,Small business | USAGov,"Learn how to start your own business, including imports and exports. Find out how to research the market and fund your business.",,,https://www.usa.gov/themes/custom/usagov/images/Logo_USAGov.png,website,https://www.usa.gov/small-business,https://www.usa.gov/small-business,en,"es,en",true,false,true,https://www.usa.gov/small-business?source=busa,true,200,text/html,,,,,,,,,,,,,20,0,0,2,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-form"",""usa-header"",""usa-hero"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-intro"",""usa-label"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-sign-up"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",true,60,4,20,v3.0.1,100,206
search.vote.gov,vote.gov,.gov,true,https://vote.gov/,vote.gov,gov,vote.gov,true,200,text/html,true,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""dap""]",,2024-07-27T03:04:37.862Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,cloud.gov Pages,,,true,,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""dap.digitalgov.gov"",""script.crazyegg.com"",""touchpoints.app.cloud.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".vote.gov""]",true,0.015849064331054687,578.7,"[""about"",""foia"",""usa.gov"",""/es""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov"",""español"",""spanish""]",true,true,Check Voter Registration Deadlines and Laws in Your State | Vote.gov,Official voter registration website of the US federal government. Register to vote. Learn the voting registration deadlines and laws in your state.,,Check Voter Registration Deadlines and Laws in Your State,Official voter registration website of the US federal government. Register to vote. Learn the voting registration deadlines and laws in your state.,,,https://vote.gov/assets/img/ballot-box-OG.png,website,https://vote.gov/,https://vote.gov/,en,"",true,true,false,https://search.vote.gov/robots.txt,true,200,text/plain,65,,,false,true,https://vote.gov/,true,200,text/html,,,,0,0,0,0,"[""usa-accordion"",""usa-alert"",""usa-banner"",""usa-button"",""usa-checkbox"",""usa-fieldset"",""usa-form"",""usa-header"",""usa-icon"",""usa-input"",""usa-label"",""usa-language-container"",""usa-legend"",""usa-list"",""usa-prose"",""usa-search"",""usa-skipnav"",""usa-sr-only"",""usa-textarea""]",true,55,1,0,,0,56
business.usa.gov,usa.gov,.gov,true,https://www.usa.gov/small-business?source=busa,usa.gov,gov,www.usa.gov,true,200,text/html,true,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""pulse""]",,2024-07-27T04:14:27.845Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloud.gov,,,,true,true,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""51567.global.siteimproveanalytics.io"",""dap.digitalgov.gov"",""gov1.siteintercept.qualtrics.com"",""search.usa.gov"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""znbabnroqffo1d7xq-cemgsa.gov1.siteintercept.qualtrics.com""]",8,"["".usa.gov"",""www.usa.gov""]",true,0.0004983868408203124,292.799,"[""about"",""foia"",""privacy"",""usa.gov"",""/es""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""español""]",true,true,Small business | USAGov,"Learn how to start your own business, including imports and exports. Find out how to research the market and fund your business.",,Small business | USAGov,"Learn how to start your own business, including imports and exports. Find out how to research the market and fund your business.",,,https://www.usa.gov/themes/custom/usagov/images/Logo_USAGov.png,website,https://www.usa.gov/small-business,https://www.usa.gov/small-business,en,"es,en",true,false,true,https://www.usa.gov/small-business?source=busa,true,200,text/html,,,,false,true,https://www.usa.gov/small-business?source=busa,true,200,text/html,,,,20,0,0,2,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-form"",""usa-header"",""usa-hero"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-intro"",""usa-label"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-sign-up"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",true,60,4,20,v3.0.1,100,206
concur.gsa.gov,gsa.gov,.gov,true,https://secureauth.gsa.gov/SecureAuth69/,gsa.gov,gov,secureauth.gsa.gov,true,200,text/html,true,false,General Services Administration,"GSA, IDI, ECAS II",Executive,true,"[""pulse""]",,2024-07-27T02:41:59.690Z,completed,completed,completed,completed,completed,completed,completed,completed,true,,,secureauth,"["">Forgot Password</a>""]",false,,false,,,0,"[""secureauth.gsa.gov""]",true,0.0448620263671875,3105.699,,,true,true,Concur Travel - MFA,,,,,,,,,,,en,"",false,false,false,https://concur.gsa.gov/robots.txt,false,404,text/html,,,,false,false,https://concur.gsa.gov/sitemap.xml,false,404,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
